name,exist,x,y,rotation,d_sofa_1,d_sofa_2,d_sofa_3,d_desk_1,d_desk_2,d_desk_3,d_chair_1,d_chair_2,d_chair_3,d_TV_1,d_TV_2,d_TV_3,d_light_1,d_light_2,d_light_3,d_plant_1,d_plant_2,d_plant_3,d_shelf_1,d_shelf_2,d_shelf_3,d_chest_1,d_chest_2,d_chest_3,d_bed_1,d_bed_2,d_bed_3,room,room_h_length,room_v_length,target
plant_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_116,10,10,uninspected
plant_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_116,10,10,uninspected
shelf_1,1,3,2,270,5.830951894845301,3.605551275463989,3.605551275463989,2.23606797749979,3.605551275463989,3.605551275463989,1.0,8.06225774829855,3.605551275463989,0,0,0,4.47213595499958,3.605551275463989,3.605551275463989,6.4031242374328485,3.605551275463989,3.605551275463989,0.0,2.23606797749979,3.605551275463989,5.385164807134504,3.605551275463989,3.605551275463989,5.830951894845301,3.605551275463989,3.605551275463989,room_116,10,10,uninspected
shelf_2,1,5,3,360,3.605551275463989,5.830951894845301,5.830951894845301,1.4142135623730951,5.830951894845301,5.830951894845301,1.4142135623730951,6.324555320336759,5.830951894845301,0,0,0,3.0,5.830951894845301,1.4142135623730951,4.47213595499958,5.830951894845301,5.830951894845301,2.23606797749979,0.0,5.830951894845301,4.0,5.830951894845301,5.830951894845301,4.123105625617661,5.830951894845301,5.830951894845301,room_116,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_116,10,10,uninspected
chest_1,1,5,7,45,3.605551275463989,8.602325267042627,8.602325267042627,3.1622776601683795,8.602325267042627,8.602325267042627,5.0990195135927845,2.8284271247461903,8.602325267042627,0,0,0,1.0,8.602325267042627,3.1622776601683795,2.0,8.602325267042627,8.602325267042627,5.385164807134504,4.0,8.602325267042627,0.0,8.602325267042627,8.602325267042627,1.0,8.602325267042627,8.602325267042627,room_116,10,10,uninspected
chest_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_116,10,10,uninspected
chest_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_116,10,10,uninspected
bed_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
bed_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
bed_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
sofa_1,1,6,9,180,0.0,1.4142135623730951,10.816653826391969,4.123105625617661,10.816653826391969,10.816653826391969,2.23606797749979,4.0,10.816653826391969,0,0,0,3.0,10.816653826391969,10.816653826391969,3.1622776601683795,10.816653826391969,10.816653826391969,2.8284271247461903,10.816653826391969,10.816653826391969,2.23606797749979,10.816653826391969,10.816653826391969,10.816653826391969,10.816653826391969,10.816653826391969,room_117,10,10,uninspected
sofa_2,1,5,8,270,1.4142135623730951,0.0,9.433981132056603,3.0,9.433981132056603,9.433981132056603,1.0,3.1622776601683795,9.433981132056603,0,0,0,4.123105625617661,9.433981132056603,9.433981132056603,2.8284271247461903,9.433981132056603,9.433981132056603,3.1622776601683795,9.433981132056603,9.433981132056603,3.0,9.433981132056603,9.433981132056603,9.433981132056603,9.433981132056603,9.433981132056603,room_117,10,10,uninspected
sofa_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
desk_1,1,5,5,360,4.123105625617661,3.0,7.071067811865476,0.0,7.071067811865476,7.071067811865476,3.1622776601683795,1.0,7.071067811865476,0,0,0,5.656854249492381,7.071067811865476,7.071067811865476,5.385164807134504,7.071067811865476,7.071067811865476,3.605551275463989,7.071067811865476,7.071067811865476,4.242640687119285,7.071067811865476,7.071067811865476,7.071067811865476,7.071067811865476,7.071067811865476,room_117,10,10,uninspected
desk_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
desk_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
chair_1,1,4,8,270,2.23606797749979,1.0,8.94427190999916,3.1622776601683795,8.94427190999916,8.94427190999916,0.0,3.605551275463989,8.94427190999916,0,0,0,5.0990195135927845,8.94427190999916,8.94427190999916,2.23606797749979,8.94427190999916,8.94427190999916,4.123105625617661,8.94427190999916,8.94427190999916,4.0,8.94427190999916,8.94427190999916,8.94427190999916,8.94427190999916,8.94427190999916,room_117,10,10,uninspected
chair_2,1,6,5,225,4.0,3.1622776601683795,7.810249675906654,1.0,7.810249675906654,7.810249675906654,3.605551275463989,0.0,7.810249675906654,0,0,0,5.0,7.810249675906654,7.810249675906654,5.830951894845301,7.810249675906654,7.810249675906654,2.8284271247461903,7.810249675906654,7.810249675906654,3.605551275463989,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,room_117,10,10,uninspected
chair_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
TV stand_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
TV stand_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
TV stand_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
light_1,1,9,9,315,3.0,4.123105625617661,12.727922061357855,5.656854249492381,12.727922061357855,12.727922061357855,5.0990195135927845,5.0,12.727922061357855,0,0,0,0.0,12.727922061357855,12.727922061357855,6.082762530298219,12.727922061357855,12.727922061357855,2.23606797749979,12.727922061357855,12.727922061357855,1.4142135623730951,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,room_117,10,10,uninspected
light_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
light_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
plant_1,1,3,10,225,3.1622776601683795,2.8284271247461903,10.44030650891055,5.385164807134504,10.44030650891055,10.44030650891055,2.23606797749979,5.830951894845301,10.44030650891055,0,0,0,6.082762530298219,10.44030650891055,10.44030650891055,0.0,10.44030650891055,10.44030650891055,5.830951894845301,10.44030650891055,10.44030650891055,5.385164807134504,10.44030650891055,10.44030650891055,10.44030650891055,10.44030650891055,10.44030650891055,room_117,10,10,uninspected
plant_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
plant_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
shelf_1,1,8,7,225,2.8284271247461903,3.1622776601683795,10.63014581273465,3.605551275463989,10.63014581273465,10.63014581273465,4.123105625617661,2.8284271247461903,10.63014581273465,0,0,0,2.23606797749979,10.63014581273465,10.63014581273465,5.830951894845301,10.63014581273465,10.63014581273465,0.0,10.63014581273465,10.63014581273465,1.0,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,room_117,10,10,uninspected
shelf_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
chest_1,1,8,8,45,2.23606797749979,3.0,11.31370849898476,4.242640687119285,11.31370849898476,11.31370849898476,4.0,3.605551275463989,11.31370849898476,0,0,0,1.4142135623730951,11.31370849898476,11.31370849898476,5.385164807134504,11.31370849898476,11.31370849898476,1.0,11.31370849898476,11.31370849898476,0.0,11.31370849898476,11.31370849898476,11.31370849898476,11.31370849898476,11.31370849898476,room_117,10,10,uninspected
chest_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
chest_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_117,10,10,uninspected
bed_1,1,9,5,90,2.0,10.295630140987,10.295630140987,2.23606797749979,10.295630140987,10.295630140987,6.324555320336759,3.1622776601683795,10.295630140987,0,0,0,5.0990195135927845,10.295630140987,10.295630140987,10.295630140987,3.1622776601683795,10.295630140987,10.295630140987,4.123105625617661,10.295630140987,5.0,10.295630140987,10.295630140987,0.0,10.295630140987,10.295630140987,room_118,10,10,uninspected
bed_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
bed_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
sofa_1,1,9,3,180,0.0,9.486832980505138,9.486832980505138,2.23606797749979,9.486832980505138,9.486832980505138,6.0,1.4142135623730951,9.486832980505138,0,0,0,7.071067811865476,9.486832980505138,9.486832980505138,9.486832980505138,4.242640687119285,9.486832980505138,9.486832980505138,4.123105625617661,9.486832980505138,4.123105625617661,9.486832980505138,9.486832980505138,2.0,9.486832980505138,9.486832980505138,room_118,10,10,uninspected
sofa_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
sofa_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
desk_1,1,7,4,0,2.23606797749979,8.06225774829855,8.06225774829855,0.0,8.06225774829855,8.06225774829855,4.123105625617661,2.23606797749979,8.06225774829855,0,0,0,6.708203932499369,8.06225774829855,8.06225774829855,8.06225774829855,2.23606797749979,8.06225774829855,8.06225774829855,2.0,8.06225774829855,2.8284271247461903,8.06225774829855,8.06225774829855,2.23606797749979,8.06225774829855,8.06225774829855,room_118,10,10,uninspected
desk_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
desk_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
chair_1,1,3,3,45,6.0,4.242640687119285,4.242640687119285,4.123105625617661,4.242640687119285,4.242640687119285,0.0,5.0990195135927845,4.242640687119285,0,0,0,9.899494936611664,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,2.23606797749979,4.242640687119285,2.23606797749979,4.242640687119285,4.242640687119285,6.324555320336759,4.242640687119285,4.242640687119285,room_118,10,10,uninspected
chair_2,1,8,2,225,1.4142135623730951,8.246211251235321,8.246211251235321,2.23606797749979,8.246211251235321,8.246211251235321,5.0990195135927845,0.0,8.246211251235321,0,0,0,8.246211251235321,8.246211251235321,8.246211251235321,8.246211251235321,4.47213595499958,8.246211251235321,8.246211251235321,3.605551275463989,8.246211251235321,3.0,8.246211251235321,8.246211251235321,3.1622776601683795,8.246211251235321,8.246211251235321,room_118,10,10,uninspected
chair_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
TV stand_1,1,4,8,135,7.071067811865476,8.94427190999916,8.94427190999916,5.0,8.94427190999916,8.94427190999916,5.0990195135927845,7.211102550927978,8.94427190999916,0,0,0,6.324555320336759,8.94427190999916,8.94427190999916,8.94427190999916,2.8284271247461903,8.94427190999916,8.94427190999916,4.123105625617661,8.94427190999916,6.082762530298219,8.94427190999916,8.94427190999916,5.830951894845301,8.94427190999916,8.94427190999916,room_118,10,10,uninspected
TV stand_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
TV stand_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
light_1,1,10,10,225,7.071067811865476,14.142135623730953,14.142135623730953,6.708203932499369,14.142135623730953,14.142135623730953,9.899494936611664,8.246211251235321,14.142135623730953,0,0,0,0.0,14.142135623730953,14.142135623730953,14.142135623730953,5.656854249492381,14.142135623730953,14.142135623730953,7.810249675906654,14.142135623730953,9.433981132056603,14.142135623730953,14.142135623730953,5.0990195135927845,14.142135623730953,14.142135623730953,room_118,10,10,uninspected
light_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
light_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
plant_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
plant_2,1,6,6,360,4.242640687119285,8.48528137423857,8.48528137423857,2.23606797749979,8.48528137423857,8.48528137423857,4.242640687119285,4.47213595499958,8.48528137423857,0,0,0,5.656854249492381,8.48528137423857,8.48528137423857,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.23606797749979,8.48528137423857,4.123105625617661,8.48528137423857,8.48528137423857,3.1622776601683795,8.48528137423857,8.48528137423857,room_118,10,10,uninspected
plant_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
shelf_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
shelf_2,1,5,4,180,4.123105625617661,6.4031242374328485,6.4031242374328485,2.0,6.4031242374328485,6.4031242374328485,2.23606797749979,3.605551275463989,6.4031242374328485,0,0,0,7.810249675906654,6.4031242374328485,6.4031242374328485,6.4031242374328485,2.23606797749979,6.4031242374328485,6.4031242374328485,0.0,6.4031242374328485,2.0,6.4031242374328485,6.4031242374328485,4.123105625617661,6.4031242374328485,6.4031242374328485,room_118,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
chest_1,1,5,2,90,4.123105625617661,5.385164807134504,5.385164807134504,2.8284271247461903,5.385164807134504,5.385164807134504,2.23606797749979,3.0,5.385164807134504,0,0,0,9.433981132056603,5.385164807134504,5.385164807134504,5.385164807134504,4.123105625617661,5.385164807134504,5.385164807134504,2.0,5.385164807134504,0.0,5.385164807134504,5.385164807134504,5.0,5.385164807134504,5.385164807134504,room_118,10,10,uninspected
chest_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
chest_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_118,10,10,uninspected
bed_1,1,6,8,225,4.0,10.0,10.0,5.0,10.0,10.0,2.8284271247461903,3.605551275463989,10.0,0,0,0,4.47213595499958,10.0,10.0,6.708203932499369,10.0,10.0,5.0,10.0,10.0,6.324555320336759,10.0,10.0,0.0,10.0,10.0,room_119,10,10,uninspected
bed_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
bed_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
sofa_1,1,6,4,90,0.0,7.211102550927978,7.211102550927978,1.0,7.211102550927978,7.211102550927978,6.324555320336759,2.23606797749979,7.211102550927978,0,0,0,2.0,7.211102550927978,7.211102550927978,3.605551275463989,7.211102550927978,7.211102550927978,1.0,7.211102550927978,7.211102550927978,2.8284271247461903,7.211102550927978,7.211102550927978,4.0,7.211102550927978,7.211102550927978,room_119,10,10,uninspected
sofa_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
sofa_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
desk_1,1,6,3,45,1.0,6.708203932499369,6.708203932499369,0.0,6.708203932499369,6.708203932499369,7.280109889280518,2.8284271247461903,6.708203932499369,0,0,0,2.23606797749979,6.708203932499369,6.708203932499369,3.1622776601683795,6.708203932499369,6.708203932499369,0.0,6.708203932499369,6.708203932499369,2.23606797749979,6.708203932499369,6.708203932499369,5.0,6.708203932499369,6.708203932499369,room_119,10,10,uninspected
desk_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
desk_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
chair_1,1,4,10,135,6.324555320336759,10.770329614269007,10.770329614269007,7.280109889280518,10.770329614269007,10.770329614269007,0.0,6.4031242374328485,10.770329614269007,0,0,0,6.0,10.770329614269007,10.770329614269007,9.433981132056603,10.770329614269007,10.770329614269007,7.280109889280518,10.770329614269007,10.770329614269007,8.94427190999916,10.770329614269007,10.770329614269007,2.8284271247461903,10.770329614269007,10.770329614269007,room_119,10,10,uninspected
chair_2,1,8,5,225,2.23606797749979,9.433981132056603,9.433981132056603,2.8284271247461903,9.433981132056603,9.433981132056603,6.4031242374328485,0.0,9.433981132056603,0,0,0,4.123105625617661,9.433981132056603,9.433981132056603,3.1622776601683795,9.433981132056603,9.433981132056603,2.8284271247461903,9.433981132056603,9.433981132056603,3.0,9.433981132056603,9.433981132056603,3.605551275463989,9.433981132056603,9.433981132056603,room_119,10,10,uninspected
chair_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
TV stand_1,1,5,8,360,4.123105625617661,9.433981132056603,9.433981132056603,5.0990195135927845,9.433981132056603,9.433981132056603,2.23606797749979,4.242640687119285,9.433981132056603,0,0,0,4.123105625617661,9.433981132056603,9.433981132056603,7.211102550927978,9.433981132056603,9.433981132056603,5.0990195135927845,9.433981132056603,9.433981132056603,6.708203932499369,9.433981132056603,9.433981132056603,1.0,9.433981132056603,9.433981132056603,room_119,10,10,uninspected
TV stand_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
TV stand_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
light_1,1,4,4,0,2.0,5.656854249492381,5.656854249492381,2.23606797749979,5.656854249492381,5.656854249492381,6.0,4.123105625617661,5.656854249492381,0,0,0,0.0,5.656854249492381,5.656854249492381,5.385164807134504,5.656854249492381,5.656854249492381,2.23606797749979,5.656854249492381,5.656854249492381,4.47213595499958,5.656854249492381,5.656854249492381,4.47213595499958,5.656854249492381,5.656854249492381,room_119,10,10,uninspected
light_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
light_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
plant_1,1,9,2,180,3.605551275463989,9.219544457292889,9.219544457292889,3.1622776601683795,9.219544457292889,9.219544457292889,9.433981132056603,3.1622776601683795,9.219544457292889,0,0,0,5.385164807134504,9.219544457292889,9.219544457292889,0.0,9.219544457292889,9.219544457292889,3.1622776601683795,9.219544457292889,9.219544457292889,1.0,9.219544457292889,9.219544457292889,6.708203932499369,9.219544457292889,9.219544457292889,room_119,10,10,uninspected
plant_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
plant_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
shelf_1,1,6,3,225,1.0,6.708203932499369,6.708203932499369,0.0,6.708203932499369,6.708203932499369,7.280109889280518,2.8284271247461903,6.708203932499369,0,0,0,2.23606797749979,6.708203932499369,6.708203932499369,3.1622776601683795,6.708203932499369,6.708203932499369,0.0,6.708203932499369,6.708203932499369,2.23606797749979,6.708203932499369,6.708203932499369,5.0,6.708203932499369,6.708203932499369,room_119,10,10,uninspected
shelf_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_119,10,10,uninspected
